time,seconds_elapsed,z,y,x
1740580544733396500,2358.366396484375,-0.5797915458679199,-0.39626532793045044,-0.5917523503303528
1740580544923396400,2358.5563962402343,-0.5807275176048279,-0.3924838602542877,-0.5949832201004028
1740580545113396500,2358.746396484375,-0.5824884176254272,-0.39009660482406616,-0.597158670425415
1740580545303396400,2358.9363962402344,-0.5826115608215332,-0.39295855164527893,-0.5932216644287109
1740580545493396500,2359.126396484375,-0.5838053226470947,-0.3908292055130005,-0.594822108745575
1740580545683396400,2359.3163962402346,-0.5823497772216797,-0.39272648096084595,-0.5942524075508118
1740580545873396500,2359.506396484375,-0.5830218195915222,-0.38952553272247314,-0.5976662039756775
1740580546063396400,2359.696396240234,-0.5864951014518738,-0.388680636882782,-0.5990899205207825
1740580546253396500,2359.886396484375,-0.5897909998893738,-0.3929683268070221,-0.5920975208282471
1740580546443396400,2360.0763962402343,-0.5914120078086853,-0.3918849229812622,-0.5935830473899841
1740580546633396500,2360.266396484375,-0.6022842526435852,-0.3750721216201782,-0.6007904410362244
1740580546823396400,2360.4563962402344,-0.6536012887954712,-0.33895233273506165,-0.5841453671455383
1740580547203396400,2360.8363962402345,-0.89234459400177,-0.20273280143737793,-0.3893927037715912
1740580547393396500,2361.026396484375,-0.9871435761451721,-0.15191134810447693,-0.04800388216972351
1740580547583396400,2361.216396240234,0.9512958526611328,0.14757807552814484,0.009340853430330753
1740580547773396500,2361.406396484375,0.909079372882843,0.16321136057376862,-0.05083027482032776
1740580547963396400,2361.5963962402343,0.8483054637908936,0.17203153669834137,-0.015359236858785152
1740580548153396500,2361.786396484375,0.7727357745170593,0.20277397334575653,0.029126720502972603
1740580548343396400,2361.9763962402344,0.7603623270988464,0.1902855932712555,0.011821846477687359
1740580548533396500,2362.166396484375,0.6458634734153748,0.17366403341293335,0.08582073450088501
1740580548723396400,2362.3563962402345,0.5532193183898926,0.14423857629299164,0.14512543380260468
1740580548913396500,2362.546396484375,0.5216711163520813,0.1356600522994995,0.15353918075561523
1740580549293396500,2362.926396484375,0.5541839599609375,0.11573463678359985,0.08602170646190643
1740580549483396400,2363.1163962402343,0.5423051118850708,0.10507610440254211,0.09884079545736313
1740580549673396500,2363.306396484375,0.5187265872955322,0.10617359727621078,0.1055959165096283
1740580549863396400,2363.4963962402344,0.5652689933776855,0.0786217600107193,0.11315055936574936
1740580550053396500,2363.686396484375,0.6113017797470093,0.04712323471903801,0.09274139255285263
1740580550243396400,2363.8763962402345,0.6192166209220886,0.02672749012708664,0.10356045514345169
1740580550433396500,2364.066396484375,0.5962671637535095,0.05392806604504585,0.11186142265796661
