time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1740581763936617200,3577.5696171875,0,0.08062257617712021,4.472889423370361,4.552000045776367,0.011290151625871658,0,-8.699999809265137,-73.9709513,40.7743364
1740581764936885500,3578.569885498047,0,0.08062257617712021,4.650563716888428,4.502999782562256,0.012376016937196255,0,-8.699999809265137,-73.9709514,40.7743363
1740581765937157600,3579.570157714844,0,0.08062257617712021,2.817937135696411,4.386000156402588,0.009715032763779163,0,-8.699999809265137,-73.9709515,40.7743363
1740581766937088800,3580.5700888671877,0,0.08062257617712021,2.857377052307129,4.382999897003174,0.010031295008957386,0,-8.699999809265137,-73.9709516,40.7743364
1740581767936164400,3581.5691643066407,0,0.08062257617712021,2.750720739364624,4.381999969482422,0.013534445315599442,0,-8.699999809265137,-73.9709518,40.7743364
1740581768936294700,3582.5692946777344,0,0.08062257617712021,2.7627718448638916,4.383999824523926,0.010855655185878277,0,-8.699999809265137,-73.9709519,40.7743364
1740581771936940500,3585.5699404296874,0,0.08062257617712021,2.4943079948425293,4.367000102996826,0.0018236922333016992,0,-8.699999809265137,-73.970952,40.7743365
1740581772937083000,3586.570082763672,0,0.08062257617712021,2.5856807231903076,4.370999813079834,0.00730517553165555,0,-8.699999809265137,-73.9709519,40.7743364
1740581773936297700,3587.569297607422,0,0.08062257617712021,2.4539201259613037,4.357999801635742,0.007610770873725414,0,-8.699999809265137,-73.9709518,40.7743364
1740581774937141200,3588.570141357422,0,0.08062257617712021,2.6076347827911377,4.366000175476074,0.008068441413342953,0,-8.699999809265137,-73.9709518,40.7743363
1740581775936492500,3589.569492431641,0,0.08062257617712021,2.6508629322052,4.361000061035156,0.0068712602369487286,0,-8.699999809265137,-73.9709517,40.7743363
1740581776936533000,3590.5695329589844,0,0.08062257617712021,2.590853452682495,4.361000061035156,0.003022418823093176,0,-8.699999809265137,-73.9709517,40.7743363
1740581777936552000,3591.569552001953,0,0.08062257617712021,2.6080594062805176,4.353000164031982,0.0010763470781967044,0,-8.699999809265137,-73.9709517,40.7743363
1740581778936867600,3592.569867675781,0,0.08062257617712021,2.6224286556243896,4.35699987411499,0.00034654466435313225,0,-8.699999809265137,-73.9709517,40.7743363
1740581779936229000,3593.5692290039065,0,0.08062257617712021,3.119225263595581,4.364999771118164,0.004858426749706268,0,-8.699999809265137,-73.9709516,40.7743363
1740581780936535800,3594.569535888672,0,0.08062257617712021,5.158585071563721,4.389999866485596,0.009511548094451427,0,-8.800000190734863,-73.9709515,40.7743364
1740581781936512500,3595.5695124511717,0,0.08062257617712021,5.012341022491455,4.416999816894531,0.012350939214229584,0,-8.800000190734863,-73.9709514,40.7743365
1740581782936503000,3596.5695029296876,0,0.08062257617712021,4.854970932006836,4.459000110626221,0.018778011202812195,0,-8.800000190734863,-73.9709513,40.7743367
1740581783936843000,3597.569843017578,0,0.08062257617712021,4.70966100692749,4.513000011444092,0.016372354701161385,0,-8.800000190734863,-73.9709512,40.7743368
1740581784937033200,3598.570033203125,0,0.08062257617712021,5.8076491355896,4.53000020980835,0.01227193046361208,0,-8.800000190734863,-73.9709513,40.7743369
1740581785936220200,3599.569220214844,45,0.08062257617712021,4.676275730133057,4.50600004196167,0.12191498279571533,245.0771026611328,-8.800000190734863,-73.9709535,40.7743361
1740581786936692200,3600.569692138672,45,0.07211102545261383,4.941248893737793,4.65500020980835,0.18149001896381378,238.3749542236328,-8.800000190734863,-73.9709556,40.7743349
1740581787936659000,3601.569658935547,45,0.08062257617712021,4.75969934463501,4.85699987411499,0.14804188907146454,236.2440948486328,-8.800000190734863,-73.9709569,40.7743343
1740581788936811000,3602.5698110351564,0,0.08062257617712021,5.011851787567139,5.0229997634887695,0.09765911847352982,0,-8.800000190734863,-73.9709575,40.774334
1740581789937005000,3603.570005126953,0,0.08062257617712021,5.028717994689941,5.188000202178955,0.05506763234734535,0,-8.800000190734863,-73.9709578,40.7743339
1740581790936220400,3604.5692204589845,0,0.08062257617712021,4.181183815002441,5.565999984741211,0.039832666516304016,0,-8.800000190734863,-73.970958,40.7743337
