time,seconds_elapsed,magneticBearing
1740580702813397200,2516.446397216797,105.54119101678145
1740580702908397300,2516.5413972167967,106.5669137599601
1740580703003397000,2516.636397216797,107.70382264421814
1740580703098397200,2516.7313972167967,108.49720410274405
1740580703193397200,2516.826397216797,108.94650468950907
1740580703288397300,2516.921397216797,109.13674393652737
1740580703383397000,2517.016397216797,109.08996328215999
1740580703478397200,2517.111397216797,108.64179189369933
1740580703573397200,2517.206397216797,107.7940367070007
1740580703668397300,2517.301397216797,106.86134429821271
1740580703763397000,2517.3963972167967,106.21056447522045
1740580703858397200,2517.491397216797,105.6463041328707
1740580703953397200,2517.5863972167967,105.32717387925372
1740580704048397300,2517.681397216797,105.40661072701106
1740580704143397000,2517.776397216797,105.2043079834389
1740580704238397200,2517.871397216797,105.29024372330593
1740580704333397200,2517.966397216797,105.59036376726364
1740580704428397300,2518.0613972167966,105.97028546474087
1740580704523397000,2518.156397216797,106.18252194223656
1740580704618397200,2518.2513972167967,106.37143363446178
1740580704713397200,2518.346397216797,106.28568546553339
1740580704808397300,2518.4413972167968,106.03233876118234
1740580704903397000,2518.536397216797,105.85898426858584
1740580704998397200,2518.631397216797,105.54834619088498
1740580705093397200,2518.726397216797,105.08401353481302
1740580705188397300,2518.821397216797,104.6296972981872
1740580705283397000,2518.9163972167967,104.16407854652884
1740580705378397200,2519.011397216797,103.9929425536821
1740580705473397200,2519.1063972167967,103.68278849229759
1740580705568397300,2519.201397216797,103.02799841057669
1740580705663397000,2519.296397216797,102.38526095988925
1740580705758397200,2519.391397216797,101.6557171287727
1740580705853397200,2519.486397216797,100.96020112836462
1740580705948397300,2519.581397216797,100.15483902913105
1740580706043397000,2519.676397216797,99.32070810551983
1740580706138397200,2519.7713972167967,98.28356330660488
1740580706233397200,2519.866397216797,97.63763102154371
1740580706328397300,2519.9613972167967,97.36577361942712
1740580706423397000,2520.056397216797,96.93999323214442
1740580706518397200,2520.151397216797,96.35299881070277
1740580706613397200,2520.246397216797,95.72227370789017
1740580706708397300,2520.341397216797,95.26965326873403
1740580706803397000,2520.4363972167966,94.74709668941006
1740580706898397200,2520.531397216797,94.14869580563963
1740580706993397200,2520.6263972167967,93.46822918916055
1740580707088397300,2520.721397216797,93.05074552041914
1740580707183397000,2520.8163972167968,93.12069668986867
1740580707278397200,2520.911397216797,93.63172757433901
1740580707373397200,2521.006397216797,94.33800746019885
1740580707468397300,2521.101397216797,94.96814859508528
1740580707563397000,2521.196397216797,95.7177377902943
1740580707658397200,2521.2913972167967,96.6729876465858
1740580707753397200,2521.386397216797,97.63087967911974
1740580707848397300,2521.4813972167967,98.49588628326077
1740580707943397000,2521.576397216797,99.1592014913631
1740580708038397200,2521.671397216797,99.81317330996184
1740580708133397200,2521.766397216797,100.31624662897376
1740580708228397300,2521.861397216797,100.71647070946011
1740580708323397000,2521.956397216797,100.94812006628824
1740580708418397200,2522.051397216797,101.00523562425126
1740580708513397200,2522.1463972167967,100.93347222034673
1740580708608397300,2522.241397216797,100.6518056046605
1740580708703397000,2522.3363972167967,100.34868477771164
1740580708798397200,2522.431397216797,99.94429456122378
1740580708893397200,2522.526397216797,99.60704570964643
1740580708988397300,2522.621397216797,99.28898468325556
1740580709083397000,2522.716397216797,98.99124699235247
1740580709178397200,2522.8113972167966,98.66524872351435
1740580709273397200,2522.906397216797,98.38629131888396
1740580709368397300,2523.0013972167967,98.24051410621999
1740580709463397000,2523.096397216797,98.0206896872906
1740580709558397200,2523.1913972167968,97.79710739290779
1740580709653397200,2523.286397216797,97.52592337122968
1740580709748397300,2523.381397216797,97.26324474058457
1740580709843397000,2523.476397216797,97.07353767496139
1740580709938397200,2523.571397216797,96.99552677690058
1740580710033397200,2523.6663972167967,96.97939811334466
1740580710128397300,2523.761397216797,97.05091644962273
1740580710223397000,2523.8563972167967,97.18853693595531
1740580710318397200,2523.951397216797,97.44064660909366
1740580710413397200,2524.046397216797,97.80235702287267
1740580710508397300,2524.141397216797,98.22387583439867
1740580710603397000,2524.236397216797,98.6377924461195
1740580710698397200,2524.331397216797,98.99995633482425
1740580710793397200,2524.426397216797,99.36757627740477
1740580710888397300,2524.5213972167967,99.62103606901285
1740580710983397000,2524.616397216797,99.86803207969703
1740580711078397200,2524.7113972167967,99.97512631163833
1740580711173397200,2524.806397216797,99.87783602254672
1740580711268397300,2524.901397216797,99.8733802623546
1740580711363397000,2524.996397216797,99.8850557174939
1740580711458397200,2525.091397216797,99.84461444456927
1740580711553397200,2525.1863972167966,99.69997946661623
1740580711648397300,2525.281397216797,99.46632520555649
1740580711743397000,2525.3763972167967,98.93334225721672
1740580711838397200,2525.471397216797,98.28650603216795
1740580711933397200,2525.5663972167968,97.68007109975107
1740580712028397300,2525.661397216797,96.75258513491119
1740580712123397000,2525.756397216797,95.53166422704768
1740580712218397200,2525.851397216797,93.98483603966379
1740580712313397200,2525.946397216797,92.01567827025502
1740580712408397300,2526.0413972167967,89.91716278284105
1740580712503397000,2526.136397216797,87.99490166934818
1740580712598397200,2526.2313972167967,86.139972091528
1740580712788397300,2526.421397216797,82.56088545379457
1740580712883397000,2526.516397216797,81.12961700294746
1740580712978397200,2526.611397216797,80.21030549394509
1740580713073397200,2526.706397216797,79.8276039637478
1740580713168397300,2526.801397216797,79.76435066643037
1740580713263397000,2526.8963972167967,79.78382969153056
1740580713358397200,2526.991397216797,79.9166917850879
1740580713453397200,2527.0863972167967,80.35499757022852
1740580713548397300,2527.181397216797,80.84547241958093
1740580713643397000,2527.276397216797,81.53523965979095
1740580713738397200,2527.371397216797,82.20264171100693
1740580713833397200,2527.466397216797,83.01599053359797
1740580713928397300,2527.5613972167966,84.34924721765255
1740580714023397000,2527.656397216797,86.30407604156822
1740580714118397200,2527.7513972167967,88.94678549060386
1740580714213397200,2527.846397216797,92.26229323021893
1740580714308397300,2527.9413972167968,95.97805372488757
1740580714403397000,2528.036397216797,99.72907695856263
1740580714498397200,2528.131397216797,103.56247125360335
1740580714593397200,2528.226397216797,107.2898500157295
1740580714688397300,2528.321397216797,110.40364026094511
1740580714783397000,2528.4163972167967,112.80345249257344
1740580714878397200,2528.511397216797,114.51507178280113
1740580714973397200,2528.6063972167967,115.00893233586874
1740580715068397300,2528.701397216797,114.09321509994867
1740580715163397000,2528.796397216797,112.18995340442878
1740580715258397200,2528.891397216797,109.50468218566128
1740580715353397200,2528.986397216797,105.99394542550647
1740580715448397300,2529.081397216797,101.85410951286167
1740580715543397000,2529.176397216797,97.11722430417437
1740580715638397200,2529.2713972167967,92.02476517745673
1740580715733397200,2529.366397216797,87.18979139032669
1740580715828397300,2529.4613972167967,83.38273776375569
1740580715923397000,2529.556397216797,80.54857098229292
1740580716018397200,2529.651397216797,78.81937371624686
1740580716113397200,2529.746397216797,78.2809104051908
1740580716208397300,2529.841397216797,78.7279371336541
1740580716303397000,2529.9363972167966,79.91662351070234
1740580716398397200,2530.031397216797,81.9899213338284
1740580716493397200,2530.1263972167967,84.5064821596112
1740580716588397300,2530.221397216797,86.85605664495266
1740580716683397000,2530.3163972167968,89.26976936486389
1740580716778397200,2530.411397216797,91.81446531350447
1740580716968397300,2530.601397216797,95.3977487764804
1740580717063397000,2530.696397216797,96.39951073423764
1740580717158397200,2530.7913972167967,96.5433905579563
1740580717253397200,2530.886397216797,96.30447724930836
1740580717348397300,2530.9813972167967,96.05023595039846
1740580717443397000,2531.076397216797,95.57501310873361
1740580717538397200,2531.171397216797,94.76124793734091
1740580717633397200,2531.266397216797,93.79116569065566
1740580717728397300,2531.361397216797,92.7808342364565
1740580717823397000,2531.456397216797,91.51874188979326
1740580717918397200,2531.551397216797,90.11482104592014
1740580718013397200,2531.6463972167967,88.44092321846745
1740580718108397300,2531.741397216797,86.6830600916617
1740580718203397000,2531.8363972167967,84.85054211496882
1740580718298397200,2531.931397216797,82.9982239044693
1740580718393397200,2532.026397216797,81.3248690857795
1740580718488397300,2532.121397216797,80.18180752153776
1740580718583397000,2532.216397216797,79.98353067728235
1740580718678397200,2532.3113972167966,80.45547495341505
1740580718773397200,2532.406397216797,81.33225706479338
1740580718868397300,2532.5013972167967,82.5966024000697
1740580718963397000,2532.596397216797,84.13946437190108
1740580719058397200,2532.6913972167968,85.7765928561285
1740580719153397200,2532.786397216797,87.1245462389905
1740580719248397300,2532.881397216797,88.5607103721176
1740580719343397000,2532.976397216797,89.94273287402329
1740580719438397200,2533.071397216797,91.5096835126808
1740580719533397200,2533.1663972167967,93.20657527792022
1740580719628397300,2533.261397216797,94.96115565521225
1740580719723397000,2533.3563972167967,96.62203402225123
1740580719818397200,2533.451397216797,98.55204375100284
1740580720008397300,2533.641397216797,102.64268442061886
1740580720103397000,2533.736397216797,103.93696913317628
1740580720198397200,2533.831397216797,104.49869779232327
1740580720293397200,2533.926397216797,104.59983776818387
1740580720388397300,2534.0213972167967,104.38577828497641
1740580720483397000,2534.116397216797,103.96489135099732
1740580720578397200,2534.2113972167967,103.55172391061566
1740580720673397200,2534.306397216797,103.22369341096501
1740580720768397300,2534.401397216797,102.82253142978522
1740580720863397000,2534.496397216797,102.2559735796874
1740580720958397200,2534.591397216797,101.60189806335761
1740580721053397200,2534.6863972167966,100.8753481305501
1740580721148397300,2534.781397216797,100.05160121548963
1740580721243397000,2534.8763972167967,99.19409994054206
1740580721338397200,2534.971397216797,98.14724185857543
1740580721433397200,2535.0663972167968,96.95956301448305
1740580721528397300,2535.161397216797,95.8614270717349
1740580721623397000,2535.256397216797,94.98936256964221
1740580721718397200,2535.351397216797,94.39639801472438
1740580721813397200,2535.446397216797,93.96169244558072
1740580721908397300,2535.5413972167967,93.61921909009183
1740580722003397000,2535.636397216797,93.34194374742354
1740580722098397200,2535.7313972167967,93.07073642022085
1740580722193397200,2535.826397216797,92.86538510389117
1740580722288397300,2535.921397216797,92.72631102107624
1740580722383397000,2536.016397216797,92.5615242869821
1740580722478397200,2536.111397216797,92.45403178995849
1740580722573397200,2536.206397216797,92.34040390632295
1740580722668397300,2536.301397216797,92.25409579301844
1740580722763397000,2536.3963972167967,92.01169089047778
1740580722858397200,2536.491397216797,91.70527168665924
1740580723048397300,2536.681397216797,90.99871588419819
1740580723143397000,2536.776397216797,90.69281739980232
1740580723238397200,2536.871397216797,90.33031792226097
1740580723333397200,2536.966397216797,90.05993280374926
1740580723428397300,2537.0613972167966,89.76027009652064
1740580723523397000,2537.156397216797,89.6098304738471
1740580723618397200,2537.2513972167967,89.6098304738471
1740580723713397200,2537.346397216797,89.69986771763384
1740580723808397300,2537.4413972167968,89.73030426992882
1740580723903397000,2537.536397216797,89.5811349297832
1740580723998397200,2537.631397216797,89.6712328214941
1740580724093397200,2537.726397216797,89.88063396359611
1740580724188397300,2537.821397216797,90.29810230710903
1740580724283397000,2537.9163972167967,90.8947077639562
1740580724378397200,2538.011397216797,91.64340307273744
1740580724473397200,2538.1063972167967,92.57537575017643
1740580724568397300,2538.201397216797,93.73009303810507
1740580724663397000,2538.296397216797,95.1262683646887
1740580724758397200,2538.391397216797,96.31687483737215
1740580724853397200,2538.486397216797,97.38327206184746
1740580724948397300,2538.581397216797,98.3052398998401
1740580725043397000,2538.676397216797,98.90207502852724
1740580725138397200,2538.7713972167967,99.23434925044158
1740580725233397200,2538.866397216797,99.52187093094774
1740580725328397300,2538.9613972167967,99.58642461802425
1740580725423397000,2539.056397216797,99.45237412284919
1740580725518397200,2539.151397216797,98.9884018841875
1740580725613397200,2539.246397216797,98.16458149727684
1740580725708397300,2539.341397216797,97.13638392241756
1740580725803397000,2539.4363972167966,95.85991952633148
1740580725898397200,2539.531397216797,94.58004304058876
1740580726088397300,2539.721397216797,91.53488936222531
1740580726183397000,2539.8163972167968,90.18373784131022
1740580726278397200,2539.911397216797,89.20554939793116
1740580726373397200,2540.006397216797,88.59761610638623
1740580726468397300,2540.101397216797,88.20533967953862
1740580726563397000,2540.196397216797,88.11614943722385
1740580726658397200,2540.2913972167967,88.21008939175394
1740580726753397200,2540.386397216797,88.42567077167243
1740580726848397300,2540.4813972167967,88.70010770081944
1740580726943397000,2540.576397216797,88.94188691177101
1740580727038397200,2540.671397216797,89.15392134190004
1740580727133397200,2540.766397216797,89.24654819895828
1740580727228397300,2540.861397216797,89.31008418316924
1740580727323397000,2540.956397216797,89.31260318446749
1740580727418397200,2541.051397216797,89.25555415088559
1740580727513397200,2541.1463972167967,89.19933467958184
1740580727608397300,2541.241397216797,89.17268167833006
1740580727703397000,2541.3363972167967,89.11769122798404
1740580727798397200,2541.431397216797,89.03245604995453
1740580727893397200,2541.526397216797,89.06272936244979
1740580727988397300,2541.621397216797,89.03146484217159
1740580728178397200,2541.8113972167966,89.06032776643373
1740580728273397200,2541.906397216797,89.05888087798634
1740580728368397300,2542.0013972167967,88.96961149532217
1740580728463397000,2542.096397216797,88.87958721979706
1740580728558397200,2542.1913972167968,88.8495184523172
1740580728653397200,2542.286397216797,88.75976956417557
1740580728748397300,2542.381397216797,88.75976956417557
1740580728843397000,2542.476397216797,88.7874154831546
1740580728938397200,2542.571397216797,88.78616255972813
1740580729033397200,2542.6663972167967,88.81575978700839
1740580729128397300,2542.761397216797,88.81453486785601
1740580729223397000,2542.8563972167967,88.75399095872149
1740580729318397200,2542.951397216797,88.66502153839332
1740580729413397200,2543.046397216797,88.54640559275056
1740580729508397300,2543.141397216797,88.39732374828613
1740580729603397000,2543.236397216797,88.16099511776171
1740580729698397200,2543.331397216797,87.92174946310041
1740580729793397200,2543.426397216797,87.71531779890788
1740580729888397300,2543.5213972167967,87.54004789046833
1740580729983397000,2543.616397216797,87.39609459848181
1740580730078397200,2543.7113972167967,87.2483667153114
1740580730173397200,2543.806397216797,87.10217055887475
1740580730268397300,2543.901397216797,86.87412375721722
1740580730363397000,2543.996397216797,86.58165649906799
1740580730458397200,2544.091397216797,86.4988639464981
1740580730553397200,2544.1863972167966,86.64734714885023
1740580730648397300,2544.281397216797,87.02741343142698
1740580730743397000,2544.3763972167967,87.46956165061643
1740580730838397200,2544.471397216797,88.0888889342601
1740580730933397200,2544.5663972167968,88.85423713381482
1740580731028397300,2544.661397216797,89.82343420241556
1740580731218397200,2544.851397216797,92.0317489024363
1740580731313397200,2544.946397216797,92.77116551077944
1740580731408397300,2545.0413972167967,93.18309829452525
1740580731503397000,2545.136397216797,93.2973461560455
1740580731598397200,2545.2313972167967,93.11786056709288
1740580731693397200,2545.326397216797,92.64661126897822
1740580731788397300,2545.421397216797,92.02446902285477
