time,seconds_elapsed,z,y,x
1740578194210337500,7.843337646484375,-50.03750228881836,-16.262500762939453,-10.262499809265137
1740578194306587400,7.93958740234375,-50.07500076293945,-16.274999618530273,-10.1875
1740578194402837500,8.03583740234375,-50.07500076293945,-16.30000114440918,-10.137499809265137
1740578194499087400,8.13208740234375,-50.025001525878906,-16.36250114440918,-10.1875
1740578194595337500,8.22833740234375,-49.900001525878906,-16.5,-10.300000190734863
1740578194691587600,8.324587646484375,-49.712501525878906,-16.637500762939453,-10.449999809265137
1740578194787837400,8.42083740234375,-49.462501525878906,-16.825000762939453,-10.5625
1740578194884087600,8.517087646484375,-49.23749923706055,-16.98750114440918,-10.612500190734863
1740578194980337400,8.61333740234375,-49.04999923706055,-17.137500762939453,-10.637499809265137
1740578195076587500,8.70958740234375,-48.875,-17.23750114440918,-10.625
1740578195172837400,8.80583740234375,-48.712501525878906,-17.274999618530273,-10.574999809265137
1740578195269087500,8.90208740234375,-48.587501525878906,-17.23750114440918,-10.512499809265137
1740578195365337600,8.998337646484375,-48.51250076293945,-17.137500762939453,-10.46250057220459
1740578195461587500,9.09458740234375,-48.48749923706055,-17.11250114440918,-10.324999809265137
1740578195557837600,9.190837646484376,-48.275001525878906,-17.48750114440918,-10.1875
1740578195654087400,9.28708740234375,-47.337501525878906,-18.725000381469727,-10.1875
1740578195750337500,9.383337646484375,-45.29999923706055,-20.875,-10.40000057220459
1740578195846587400,9.47958740234375,-42.23749923706055,-23.662500381469727,-10.52500057220459
1740578195942837500,9.57583740234375,-38.712501525878906,-26.6875,-10.425000190734863
1740578196039087400,9.67208740234375,-35.38750076293945,-29.700000762939453,-10.25
1740578196135337500,9.76833740234375,-32.26250076293945,-32.60000228881836,-10.100000381469727
1740578196231587600,9.864587646484376,-29.287500381469727,-35.3125,-9.987500190734863
1740578196327837400,9.96083740234375,-27.200000762939453,-37.29999923706055,-9.83750057220459
1740578196424087600,10.057087646484375,-27.05000114440918,-37.53750228881836,-9.4375
1740578196520337400,10.15333740234375,-28.825000762939453,-35.91250228881836,-8.612500190734863
1740578196616587500,10.24958740234375,-31.825000762939453,-33.400001525878906,-7.762500286102295
1740578196712837400,10.34583740234375,-35.26250076293945,-30.537500381469727,-7.1875
1740578196809087500,10.44208740234375,-38.61249923706055,-27.5,-6.837500095367432
1740578196905337600,10.538337646484376,-41.775001525878906,-24.337499618530273,-6.662499904632568
1740578197001587500,10.63458740234375,-44.75,-21.1875,-6.712500095367432
1740578197097837600,10.730837646484375,-47.04999923706055,-18.287500381469727,-6.837500095367432
1740578197194087400,10.82708740234375,-48.16250228881836,-16.262500762939453,-7.025000095367432
1740578197290337500,10.923337646484375,-48.525001525878906,-15.199999809265137,-7.362500190734863
1740578197386587400,11.01958740234375,-48.67499923706055,-14.46250057220459,-7.875
1740578197482837500,11.11583740234375,-48.75,-13.887499809265137,-8.387499809265137
1740578197579087400,11.21208740234375,-48.76250076293945,-13.449999809265137,-8.787500381469727
1740578197675337500,11.30833740234375,-48.70000076293945,-13.125,-9.162500381469727
1740578197771587600,11.404587646484375,-48.66250228881836,-12.75,-9.27500057220459
1740578197867837400,11.50083740234375,-48.712501525878906,-12.77500057220459,-8.675000190734863
1740578197964087600,11.597087646484376,-48.47500228881836,-13.5,-6.787499904632568
1740578198060337400,11.69333740234375,-47.10000228881836,-15,-3.3375000953674316
1740578198156587500,11.78958740234375,-44.35000228881836,-16.325000762939453,1.837499976158142
1740578198252837400,11.88583740234375,-40.837501525878906,-16.55000114440918,8.15000057220459
1740578198349087500,11.98208740234375,-36.78750228881836,-15.71250057220459,14.90000057220459
1740578198445337600,12.078337646484375,-32.85000228881836,-14.0625,21.887500762939453
1740578198541587500,12.17458740234375,-28.837499618530273,-11.537500381469727,28.725000381469727
1740578198637837600,12.270837646484376,-25.100000381469727,-7.262500286102295,34.337501525878906
1740578198734087400,12.36708740234375,-22.0625,-1.649999976158142,38.04999923706055
1740578198830337500,12.463337646484375,-20.149999618530273,4.487500190734863,40.38750076293945
1740578198926587400,12.55958740234375,-19.274999618530273,10.175000190734863,41.3125
1740578199022837500,12.65583740234375,-18.637500762939453,13.987500190734863,41.53750228881836
1740578199119087400,12.75208740234375,-14.15000057220459,14.5625,41.22500228881836
1740578199215337500,12.84833740234375,-13.387499809265137,14.550000190734863,41.1875
1740578199311587600,12.944587646484376,-12.362500190734863,13.925000190734863,41.275001525878906
1740578199407837400,13.04083740234375,-10.71250057220459,12.600000381469727,41.85000228881836
1740578199504087600,13.137087646484375,-8.887499809265137,10.58750057220459,42.962501525878906
1740578199600337400,13.23333740234375,-7.0625,8.949999809265137,43.88750076293945
1740578199696587500,13.32958740234375,-5.375,7.200000286102295,44.66250228881836
1740578199792837400,13.42583740234375,-4.512500286102295,5.887500286102295,45.10000228881836
1740578199889087500,13.52208740234375,-4.037499904632568,5.512500286102295,45.375
1740578199985337600,13.618337646484376,-3.7750000953674316,6,45.650001525878906
1740578200081587500,13.71458740234375,-3.6000001430511475,6.8125,45.775001525878906
1740578200177837600,13.810837646484375,-3.6000001430511475,7.987500190734863,45.61249923706055
1740578200274087400,13.90708740234375,-3.3375000953674316,9.6875,45.11249923706055
1740578200370337500,14.003337646484376,-3.2125000953674316,11.40000057220459,44.45000076293945
1740578200466587400,14.09958740234375,-3.375,13.537500381469727,43.57500076293945
1740578200562837500,14.19583740234375,-3.375,16.0625,42.48749923706055
1740578200659087400,14.29208740234375,-3.25,18.887500762939453,41.23749923706055
1740578200755337500,14.38833740234375,-3.137500047683716,21.475000381469727,39.88750076293945
1740578200851587600,14.484587646484375,-3.299999952316284,23.387500762939453,38.61249923706055
1740578200947837400,14.58083740234375,-3.4750001430511475,24.3125,37.6875
1740578201044087600,14.677087646484376,-3.6500000953674316,24.649999618530273,37.087501525878906
1740578201140337400,14.77333740234375,-3.637500047683716,24.912500381469727,36.63750076293945
1740578201236587500,14.86958740234375,-3.549999952316284,25.149999618530273,36.29999923706055
1740578201332837400,14.96583740234375,-3.4000000953674316,25.387500762939453,36.11249923706055
1740578201429087500,15.06208740234375,-3.325000047683716,25.587499618530273,36.04999923706055
1740578201525337600,15.158337646484375,-3.262500047683716,25.774999618530273,36.07500076293945
1740578201621587500,15.25458740234375,-3.25,25.9375,36.13750076293945
1740578201717837600,15.350837646484376,-3.299999952316284,26.05000114440918,36.23749923706055
1740578201814087400,15.44708740234375,-3.4375,26.149999618530273,36.375
1740578201910337500,15.543337646484375,-3.612499952316284,26.200000762939453,36.5
1740578202006587400,15.63958740234375,-3.762500047683716,26.212499618530273,36.57500076293945
1740578202102837500,15.73583740234375,-3.9375,26.225000381469727,36.61249923706055
1740578202199087400,15.83208740234375,-4.150000095367432,26.225000381469727,36.63750076293945
1740578202295337500,15.92833740234375,-4.450000286102295,26.25,36.63750076293945
1740578202391587600,16.024587646484374,-4.8125,26.274999618530273,36.625
1740578202487837400,16.12083740234375,-5.287499904632568,26.30000114440918,36.57500076293945
1740578202680337400,16.31333740234375,-6.575000286102295,26.36250114440918,36.26250076293945
1740578202776587500,16.40958740234375,-7.474999904632568,26.350000381469727,36.087501525878906
1740578202872837400,16.50583740234375,-8.4375,26.325000762939453,35.91250228881836
1740578202969087500,16.60208740234375,-9.65000057220459,26.137500762939453,35.76250076293945
1740578203065337600,16.698337646484376,-10.800000190734863,26.024999618530273,35.51250076293945
1740578203161587500,16.79458740234375,-11.875,26.037500381469727,35.10000228881836
1740578203257837600,16.890837646484375,-12.83750057220459,26.225000381469727,34.525001525878906
1740578203354087400,16.98708740234375,-13.625,26.61250114440918,33.775001525878906
1740578203450337500,17.083337646484374,-14.300000190734863,27.125,32.91250228881836
1740578203546587400,17.17958740234375,-14.77500057220459,27.8125,31.887500762939453
1740578203739087400,17.37208740234375,-14.75,29.662500381469727,29.61250114440918
1740578203835337500,17.46833740234375,-13.600000381469727,30.67500114440918,28.575000762939453
1740578203931587600,17.564587646484377,-11.912500381469727,31.212499618530273,27.98750114440918
1740578204027837400,17.66083740234375,-9.5625,31.11250114440918,27.92500114440918
1740578204124087600,17.757087646484376,-6.675000190734863,30.575000762939453,28.125
1740578204220337400,17.85333740234375,-3.6000001430511475,30,28.287500381469727
1740578204316587500,17.94958740234375,-0.5375000238418579,29.475000381469727,28.412500381469727
1740578204412837400,18.04583740234375,2.2750000953674316,28.6875,28.762500762939453
1740578204509087500,18.14208740234375,4.425000190734863,28,29.024999618530273
1740578204605337600,18.238337646484375,10.3125,28.787500381469727,26.825000762939453
1740578204701587500,18.33458740234375,10.412500381469727,28.73750114440918,26.5625
1740578204797837600,18.430837646484374,9.699999809265137,29.225000381469727,25.887500762939453
1740578204894087400,18.52708740234375,8.237500190734863,29.9375,25.1875
1740578204990337500,18.623337646484377,6.575000286102295,30.475000381469727,24.73750114440918
1740578205086587400,18.71958740234375,4.825000286102295,30.787500381469727,24.587499618530273
1740578205182837500,18.81583740234375,3.2250001430511475,31.212499618530273,24.387500762939453
1740578205279087400,18.91208740234375,1.8875000476837158,31.4375,24.399999618530273
1740578205375337500,19.00833740234375,0.9375,31.412500381469727,24.637500762939453
1740578205471587600,19.104587646484376,0.45000001788139343,31.337499618530273,24.975000381469727
1740578205567837400,19.20083740234375,0.30000001192092896,31.200000762939453,25.42500114440918
1740578205664087600,19.297087646484375,0.5,31.125,25.92500114440918
1740578205760337400,19.39333740234375,1.212499976158142,31.075000762939453,26.4375
1740578205856587500,19.48958740234375,2.7125000953674316,30.899999618530273,26.912500381469727
1740578205952837400,19.58583740234375,4.512500286102295,30.537500381469727,27.4375
1740578206049087500,19.68208740234375,6.275000095367432,30.075000762939453,27.950000762939453
1740578206145337600,19.778337646484374,8.02500057220459,29.5,28.537500381469727
1740578206241587500,19.87458740234375,9.824999809265137,28.774999618530273,29.125
1740578206337837600,19.970837646484377,11.574999809265137,28.024999618530273,29.662500381469727
1740578206434087400,20.06708740234375,13.100000381469727,27.23750114440918,30.162500381469727
1740578206530337500,20.163337646484376,14.012499809265137,26.5,30.662500381469727
1740578206626587400,20.25958740234375,14.15000057220459,25.9375,31.17500114440918
1740578206722837500,20.35583740234375,13.987500190734863,25.587499618530273,31.575000762939453
1740578206819087400,20.45208740234375,13.987500190734863,25.387500762939453,31.875
1740578206915337500,20.54833740234375,14.125,25.387500762939453,31.950000762939453
1740578207011587600,20.644587646484375,14.1875,25.625,31.887500762939453
1740578207107837400,20.74083740234375,14.175000190734863,26.037500381469727,31.774999618530273
1740578207204087600,20.837087646484374,13.925000190734863,26.600000381469727,31.625
1740578207300337400,20.93333740234375,13.050000190734863,27.42500114440918,31.350000381469727
1740578207396587500,21.02958740234375,11.449999809265137,28.375,30.9375
1740578207492837400,21.12583740234375,9.512499809265137,29.36250114440918,30.48750114440918
1740578207589087500,21.22208740234375,7.137500286102295,30.399999618530273,29.887500762939453
1740578207685337600,21.318337646484373,4.349999904632568,31.450000762939453,29.225000381469727
1740578207781587500,21.41458740234375,1.225000023841858,32.41250228881836,28.475000381469727
1740578207877837600,21.510837646484376,-1.4500000476837158,33.337501525878906,27.899999618530273
1740578207974087400,21.60708740234375,-2.7875001430511475,34.025001525878906,27.725000381469727
1740578208070337500,21.703337646484375,-2.9000000953674316,33.88750076293945,28.1875
1740578208166587400,21.79958740234375,-1.8125,32.775001525878906,29.350000381469727
1740578208262837500,21.89583740234375,0.0625,31.375,30.67500114440918
1740578208359087400,21.99208740234375,2.6875,29.8125,32.16250228881836
1740578208455337500,22.08833740234375,5.5625,27.962499618530273,33.88750076293945
1740578208551587600,22.184587646484374,8.350000381469727,26.399999618530273,35.76250076293945
1740578208647837400,22.28083740234375,10.162500381469727,25.337499618530273,37.275001525878906
1740578208840337400,22.47333740234375,8.725000381469727,25.012500762939453,38.16250228881836
1740578208936587500,22.56958740234375,6.537499904632568,26.225000381469727,37.36249923706055
1740578209032837400,22.66583740234375,4.700000286102295,27.662500381469727,36.650001525878906
1740578209129087500,22.76208740234375,3.5625,28.725000381469727,36.375
1740578209225337600,22.858337646484376,2.6625001430511475,29.287500381469727,36.462501525878906
1740578209321587500,22.95458740234375,2.674999952316284,28.875,36.86249923706055
1740578209417837600,23.050837646484375,3.3375000953674316,27.887500762939453,37.587501525878906
1740578209514087400,23.14708740234375,4.625,26.149999618530273,38.712501525878906
1740578209610337500,23.243337646484374,6.849999904632568,24.524999618530273,40.087501525878906
1740578209706587400,23.33958740234375,8.987500190734863,23.6875,41.41250228881836
1740578209802837500,23.43583740234375,9.537500381469727,23.524999618530273,42.212501525878906
1740578209899087400,23.53208740234375,7.974999904632568,24.0625,42.32500076293945
1740578209995337500,23.62833740234375,5.887500286102295,25.399999618530273,41.85000228881836
1740578210091587600,23.724587646484373,4.575000286102295,27.075000762939453,41.48749923706055
1740578210187837400,23.82083740234375,4.1875,27.912500381469727,41.51250076293945
1740578210284087600,23.917087646484376,4.137500286102295,28.287500381469727,41.73749923706055
1740578210380337400,24.01333740234375,4.862500190734863,27.75,42.025001525878906
1740578210476587500,24.10958740234375,6.012500286102295,26.262500762939453,42.70000076293945
1740578210572837400,24.20583740234375,7.724999904632568,24.075000762939453,43.8125
1740578210669087500,24.30208740234375,10.112500190734863,22.25,45.10000228881836
1740578210765337600,24.398337646484375,12.162500381469727,21.575000762939453,46.150001525878906
1740578210861587500,24.49458740234375,11.75,21.837499618530273,46.4375
1740578210957837600,24.590837646484374,9.425000190734863,23.262500762939453,45.92499923706055
1740578211054087400,24.68708740234375,7.212500095367432,25.575000762939453,45.13750076293945
1740578211150337500,24.783337646484377,5.925000190734863,27.61250114440918,45.11249923706055
1740578211246587400,24.87958740234375,5.200000286102295,28.762500762939453,45.42499923706055
1740578211342837500,24.97583740234375,5.25,28.92500114440918,45.86249923706055
1740578211439087400,25.07208740234375,6.075000286102295,28.350000381469727,46.38750076293945
1740578211535337500,25.16833740234375,7.387500286102295,26.17500114440918,47.462501525878906
1740578211631587600,25.264587646484376,9.787500381469727,24.149999618530273,48.85000228881836
1740578211727837400,25.36083740234375,12.412500381469727,23.1875,50.1875
1740578211824087600,25.457087646484375,13.25,23.325000762939453,50.875
1740578211920337400,25.55333740234375,11.324999809265137,24.962499618530273,50.07500076293945
1740578212016587500,25.64958740234375,9.0625,27.700000762939453,48.75
1740578212112837400,25.74583740234375,8.112500190734863,30.412500381469727,48.212501525878906
1740578212209087500,25.84208740234375,7.362500190734863,31.73750114440918,48.400001525878906
1740578212305337600,25.938337646484374,7.575000286102295,32.125,48.57500076293945
1740578212401587500,26.03458740234375,8.725000381469727,32.11249923706055,48.5
1740578212497837600,26.130837646484373,10.237500190734863,30.162500381469727,49.10000228881836
1740578212594087400,26.22708740234375,13.125,28.512500762939453,49.85000228881836
1740578212690337500,26.323337646484376,17.012500762939453,28.3125,49.95000076293945
1740578212882837500,26.51583740234375,18.375,31.587499618530273,46.95000076293945
1740578212979087400,26.61208740234375,16.462499618530273,35.61249923706055,43.85000228881836
1740578213075337500,26.70833740234375,15.46250057220459,39.900001525878906,41.95000076293945
1740578213171587600,26.804587646484375,15.012499809265137,42.36249923706055,41.26250076293945
1740578213267837400,26.90083740234375,15.324999809265137,43.9375,40.8125
1740578213364087600,26.997087646484374,17.375,43.79999923706055,39.900001525878906
1740578213460337400,27.09333740234375,20.25,41.16250228881836,39.88750076293945
1740578213556587500,27.18958740234375,23.73750114440918,37.67499923706055,41.13750076293945
1740578213652837400,27.28583740234375,27,35.13750076293945,43.20000076293945
1740578213749087500,27.38208740234375,29.48750114440918,33.79999923706055,44.650001525878906
1740578213845337600,27.478337646484373,28.537500381469727,34.07500076293945,44.41250228881836
1740578213941587500,27.57458740234375,25.637500762939453,35.88750076293945,43.16250228881836
1740578214037837600,27.670837646484376,23.92500114440918,38.04999923706055,42.29999923706055
1740578214134087400,27.76708740234375,21.774999618530273,38.73749923706055,43.10000228881836
1740578214230337500,27.863337646484375,19.225000381469727,38.400001525878906,44.67499923706055
1740578214326587400,27.95958740234375,19.48750114440918,37.36249923706055,44.67499923706055
1740578214422837500,28.05583740234375,21.975000381469727,34.54999923706055,44.01250076293945
1740578214519087400,28.15208740234375,25.075000762939453,30.637500762939453,44.26250076293945
1740578214615337500,28.24833740234375,28.325000762939453,27.75,45.28750228881836
1740578214711587600,28.344587646484374,31.100000381469727,26.100000381469727,46.025001525878906
1740578214807837400,28.44083740234375,30.412500381469727,26.25,45.60000228881836
1740578214904087600,28.537087646484373,27.61250114440918,28.387500762939453,44.11249923706055
1740578215000337400,28.63333740234375,25.67500114440918,31.137500762939453,42.85000228881836
1740578215096587500,28.72958740234375,22.850000381469727,32.3125,43.60000228881836
1740578215192837400,28.82583740234375,19.462499618530273,32.3125,45.212501525878906
1740578215289087500,28.92208740234375,18.48750114440918,31.787500381469727,45.53750228881836
1740578215385337600,29.018337646484376,19.92500114440918,29.8125,44.712501525878906
1740578215481587500,29.11458740234375,21.80000114440918,26.36250114440918,44.66250228881836
1740578215577837600,29.210837646484375,24.225000381469727,23.625,45.125
1740578215674087400,29.30708740234375,26.887500762939453,21.9375,45.42499923706055
1740578215770337500,29.403337646484374,26.850000381469727,21.80000114440918,44.98749923706055
1740578215866587400,29.49958740234375,25.05000114440918,23.899999618530273,43.400001525878906
1740578215962837500,29.59583740234375,24.325000762939453,26.375,42.11249923706055
1740578216059087400,29.69208740234375,22.662500381469727,27.86250114440918,42.07500076293945
1740578216155337500,29.78833740234375,20.225000381469727,27.762500762939453,42.95000076293945
1740578216251587600,29.884587646484373,20.087499618530273,27.149999618530273,42.47500228881836
1740578216347837400,29.98083740234375,21.662500381469727,24.975000381469727,41.20000076293945
1740578216444087600,30.077087646484376,23.36250114440918,21.649999618530273,40.63750076293945
1740578216540337400,30.17333740234375,25.337499618530273,18.575000762939453,40.78750228881836
1740578216636587500,30.26958740234375,27.4375,16.475000381469727,40.82500076293945
1740578216732837400,30.36583740234375,26.875,16.037500381469727,40.29999923706055
1740578216829087500,30.46208740234375,24.649999618530273,17.200000762939453,39.23749923706055
1740578216925337600,30.558337646484375,23.212499618530273,18.9375,38.16250228881836
1740578217021587500,30.65458740234375,20.67500114440918,19.75,38.38750076293945
1740578217117837600,30.750837646484374,17.73750114440918,19.774999618530273,39.10000228881836
1740578217214087400,30.84708740234375,16.75,19.4375,38.6875
1740578217310337500,30.943337646484373,17.537500381469727,18.149999618530273,37.17499923706055
1740578217406587400,31.03958740234375,18.212499618530273,15.912500381469727,36.375
1740578217502837500,31.13583740234375,19.387500762939453,14,35.8125
1740578217599087400,31.23208740234375,20.5625,12.850000381469727,35.23749923706055
1740578217695337500,31.32833740234375,19.700000762939453,13.100000381469727,34.25
1740578217791587600,31.424587646484376,17.762500762939453,15.0625,32.73749923706055
1740578217887837400,31.52083740234375,16.662500381469727,17.399999618530273,31.587499618530273
1740578217984087600,31.617087646484375,14.6875,19.25,31.762500762939453
1740578218080337400,31.71333740234375,13.08750057220459,20.087499618530273,32.66250228881836
1740578218176587500,31.80958740234375,13.387499809265137,20.587499618530273,32.67499923706055
1740578218272837400,31.90583740234375,15.112500190734863,20.5,32.3125
1740578218369087500,32.00208740234375,17.25,19.725000381469727,32.587501525878906
1740578218465337600,32.098337646484374,19.325000762939453,19.287500381469727,33.587501525878906
1740578218561587500,32.19458740234375,21.162500381469727,19.712499618530273,34.47500228881836
1740578218657837600,32.29083764648438,20.73750114440918,21.23750114440918,34.900001525878906
1740578218754087400,32.38708740234375,19.100000381469727,23.712499618530273,34.66250228881836
1740578218850337500,32.48333764648437,16.962499618530273,26.75,34.5
1740578218946587400,32.57958740234375,15.15000057220459,28.262500762939453,35.41250228881836
1740578219042837500,32.67583740234375,13.0625,28.325000762939453,36.57500076293945
1740578219139087400,32.77208740234375,12.362500190734863,27.037500381469727,36.85000228881836
1740578219235337500,32.86833740234375,13.800000190734863,25.024999618530273,35.85000228881836
1740578219331587600,32.964587646484375,15.862500190734863,21.75,35.16250228881836
1740578219427837400,33.06083740234375,18.274999618530273,18.524999618530273,35.125
1740578219524087600,33.15708764648438,20.350000381469727,16.3125,35.28750228881836
1740578219620337400,33.25333740234375,21.387500762939453,15.21250057220459,34.875
1740578219716587500,33.34958740234375,19.762500762939453,16.149999618530273,33.66250228881836
1740578219812837400,33.44583740234375,17.67500114440918,18.17500114440918,32.26250076293945
1740578219909087500,33.54208740234375,15.699999809265137,20.462499618530273,31.8125
1740578220005337600,33.63833764648437,13.350000381469727,21.61250114440918,32.4375
1740578220101587500,33.73458740234375,11.737500190734863,22.075000762939453,33.087501525878906
1740578220197837600,33.830837646484376,12.27500057220459,21.700000762939453,32.5625
1740578220294087400,33.92708740234375,14.0625,19.875,31.8125
1740578220390337500,34.02333764648437,15.65000057220459,17.912500381469727,31.825000762939453
1740578220486587400,34.11958740234375,17.399999618530273,16.412500381469727,32.212501525878906
1740578220582837500,34.21583740234375,18.73750114440918,15.71250057220459,32.35000228881836
1740578220679087400,34.31208740234375,17.73750114440918,16.30000114440918,31.762500762939453
1740578220775337500,34.40833740234375,15.824999809265137,17.9375,30.625
1740578220871587600,34.504587646484374,14.1875,19.899999618530273,30.012500762939453
1740578220967837400,34.60083740234375,12,21.087499618530273,30.5
1740578221064087600,34.69708764648438,10.02500057220459,21.5625,31.337499618530273
1740578221160337400,34.79333740234375,10.350000381469727,21.05000114440918,31.087499618530273
1740578221256587500,34.88958740234375,11.787500381469727,19.649999618530273,30.600000381469727
